USERNAME,COUNTRY_CODE,EMAIL_ADDRESS,CREDITCARD_TYPE,CUST_ID,AGE,SUBSCRIPTION_TYPE,WATCH_TOUCHPOINT,WATCH_STATUS,SUBSCRIPTION_TYPE,GENERATION,Dinosaur Planet,Isle of Man TT 2004 Review,Character,Paula Abduls Get Up & Dance,The Rise and Fall of ECW,Sick,8 Man,What the Do We Know,The Rings,Class of Nuke Em High 2,Fight club,Fighter,Full Frame Documentary Shorts,My Favorite Brunette,Lord of the Rings The Return of the King Extended Edition Bonus Material,Nature Antarctica,Neil Diamond Greatest Hits Live,Screamers,7 Seconds,Immortal Beloved,By Dawns Early Light,Seeta Aur Geeta,Strange Relations,Chump Change,Clifford Clifford Saves the Day,My Bloody Valentine,Inspector Morse 31 Death Is Now My Neighbour,Never Die Alone,Sesame Street Elmos World The Street We Live On
Pam England,US,Pam.England@sailormoon.com,Master Card,15410,23,Complete,Phone,FirstTime,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo Allen,US,Rodrigo.Allen@tera-hp.net,VISA,15411,age-73,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Anita Arredondo,US,Anita.Arredondo@estyle.ne.jp,Diners Club,15412,48,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anita Arredondo,US,Anita.Arredondo@estyle.ne.jp,Diners Club,15412,48,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anita Arredondo,US,Anita.Arredondo@estyle.ne.jp,Diners Club,15412,48,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Anita Arredondo,US,Anita.Arredondo@estyle.ne.jp,Diners Club,15412,48,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Anita Arredondo,US,Anita.Arredondo@estyle.ne.jp,Diners Club,15412,48,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Anne Warner,US,Anne.Warner@tera-hp.net,Diners Club,15413,74,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
Joan Mcgee,US,Joan.Mcgee@estyle.ne.jp,VISA,15414,61,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Joan Mcgee,US,Joan.Mcgee@estyle.ne.jp,VISA,15414,61,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joan Mcgee,US,Joan.Mcgee@estyle.ne.jp,VISA,15414,61,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Joan Mcgee,US,Joan.Mcgee@estyle.ne.jp,VISA,15414,61,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joan Mcgee,US,Joan.Mcgee@estyle.ne.jp,VISA,15414,61,Complete,Phone,Occasional,LowValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beverly Jose,US,Beverly.Jose@infoseek.jp,American Express,15415,69,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
Kenneth Harbour,US,Kenneth.Harbour@pookmail.com,Master Card,15416,69,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Kenneth Harbour,US,Kenneth.Harbour@pookmail.com,Master Card,15416,69,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
Kenneth Harbour,US,Kenneth.Harbour@pookmail.com,Master Card,15416,69,Complete,Phone,Frequent,HighValue,Baby_Boomers,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
Kenneth Harbour,US,Kenneth.Harbour@pookmail.com,Master Card,15416,69,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
Kenneth Harbour,US,Kenneth.Harbour@pookmail.com,Master Card,15416,69,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
Shaquana Glennon,US,Shaquana.Glennon@pookmail.com,Master Card,15417,age-NA,In-Progress,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
Shaquana Glennon,US,Shaquana.Glennon@pookmail.com,Master Card,15417,age-NA,Cancelled,Phone,Frequent,HighValue,Gen_Z,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Shaquana Glennon,US,Shaquana.Glennon@pookmail.com,Master Card,15417,age-NA,Complete,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaquana Glennon,US,Shaquana.Glennon@pookmail.com,Master Card,15417,age-NA,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
Shaquana Glennon,US,Shaquana.Glennon@pookmail.com,Master Card,15417,age-NA,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Angela Dejesus,US,Angela.Dejesus@csc.jp,VISA,15418,76,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Jerome Love,US,Jerome.Love@vjp.jp,Discover,15419,63,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jerome Love,US,Jerome.Love@vjp.jp,Discover,15419,63,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jerome Love,US,Jerome.Love@vjp.jp,Discover,15419,63,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ernest Patino,US,Ernest.Patino@melmel.tv,VISA,15420,38,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donna Taylor,US,Donna.Taylor@pc_run.zzn.com,Diners Club,15421,42,Complete,Phone,Occasional,LowValue,Gen_X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donna Taylor,US,Donna.Taylor@pc_run.zzn.com,Diners Club,15421,42,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Maegan Tipton,US,Maegan.Tipton@lopox.com,VISA,15422,63,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maegan Tipton,US,Maegan.Tipton@lopox.com,VISA,15422,63,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonard Pineda,US,Leonard.Pineda@pookmail.com,Master Card,15423,23,Cancelled,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonard Pineda,US,Leonard.Pineda@pookmail.com,Master Card,15423,23,Cancelled,Desktop,Frequent,HighValue,Gen_Y,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Leonard Pineda,US,Leonard.Pineda@pookmail.com,Master Card,15423,23,Complete,Phone,Frequent,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
Lindsay Beckmann,US,Lindsay.Beckmann@pookmail.com,VISA,15424,68,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Lindsay Beckmann,US,Lindsay.Beckmann@pookmail.com,VISA,15424,68,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
Letisha Shelby,US,Letisha.Shelby@smoug.net,Discover,15425,58,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Letisha Shelby,US,Letisha.Shelby@smoug.net,Discover,15425,58,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Letisha Shelby,US,Letisha.Shelby@smoug.net,Discover,15425,58,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Letisha Shelby,US,Letisha.Shelby@smoug.net,Discover,15425,58,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tiny Williams,US,Tiny.Williams@drive.co.jp,JCB,15426,21,Complete,Desktop,Occasional,MediumValue,Gen_Z,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiny Williams,US,Tiny.Williams@drive.co.jp,JCB,15426,21,Complete,Phone,Occasional,MediumValue,Gen_Z,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiny Williams,US,Tiny.Williams@drive.co.jp,JCB,15426,21,Complete,Desktop,Occasional,MediumValue,Gen_Z,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tiny Williams,US,Tiny.Williams@drive.co.jp,JCB,15426,21,Complete,Phone,Occasional,HighValue,Gen_Z,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1
Tiny Williams,US,Tiny.Williams@drive.co.jp,JCB,15426,21,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pedro Oaks,US,Pedro.Oaks@t.vodafone.ne.jp,American Express,15427,70,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Pedro Oaks,US,Pedro.Oaks@t.vodafone.ne.jp,American Express,15427,70,Abandoned,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1
Valery Vineyard,US,Valery.Vineyard@csc.jp,Diners Club,15428,27,Abandoned,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Valery Vineyard,US,Valery.Vineyard@csc.jp,Diners Club,15428,27,Complete,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Valery Vineyard,US,Valery.Vineyard@csc.jp,Diners Club,15428,27,Complete,Phone,Frequent,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Valery Vineyard,US,Valery.Vineyard@csc.jp,Diners Club,15428,27,Abandoned,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Valery Vineyard,US,Valery.Vineyard@csc.jp,Diners Club,15428,27,Complete,Phone,Frequent,MediumValue,Gen_Y,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Chester Clark,US,Chester.Clark@netidol.jp,Master Card,15429,57,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chester Clark,US,Chester.Clark@netidol.jp,Master Card,15429,57,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chester Clark,US,Chester.Clark@netidol.jp,Master Card,15429,57,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chester Clark,US,Chester.Clark@netidol.jp,Master Card,15429,57,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jeanne Binder,US,Jeanne.Binder@netidol.jp,Diners Club,15430,55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeanne Binder,US,Jeanne.Binder@netidol.jp,Diners Club,15430,55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeanne Binder,US,Jeanne.Binder@netidol.jp,Diners Club,15430,55,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brady Garcia,US,Brady.Garcia@nifmail.jp,American Express,15431,age-43,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
Brady Garcia,US,Brady.Garcia@nifmail.jp,American Express,15431,age-43,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brady Garcia,US,Brady.Garcia@nifmail.jp,American Express,15431,age-43,Complete,Phone,Occasional,MediumValue,Gen_Z,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Brady Garcia,US,Brady.Garcia@nifmail.jp,American Express,15431,age-43,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
Brady Garcia,US,Brady.Garcia@nifmail.jp,American Express,15431,age-43,Complete,Phone,Occasional,MediumValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Filiberto Landry,US,Filiberto.Landry@doramail.com,VISA,15432,68,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
Filiberto Landry,US,Filiberto.Landry@doramail.com,VISA,15432,68,Abandoned,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Filiberto Landry,US,Filiberto.Landry@doramail.com,VISA,15432,68,In-Progress,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Filiberto Landry,US,Filiberto.Landry@doramail.com,VISA,15432,68,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Sheri Delatorre,US,Sheri.Delatorre@drive.co.jp,Discover,15433,32,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Sheri Delatorre,US,Sheri.Delatorre@drive.co.jp,Discover,15433,32,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheri Delatorre,US,Sheri.Delatorre@drive.co.jp,Discover,15433,32,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilbert Bryan,US,Wilbert.Bryan@fact-mail.com,JCB,15434,44,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Wilbert Bryan,US,Wilbert.Bryan@fact-mail.com,JCB,15434,44,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Wilbert Bryan,US,Wilbert.Bryan@fact-mail.com,JCB,15434,44,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilbert Bryan,US,Wilbert.Bryan@fact-mail.com,JCB,15434,44,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley Bilbo,US,Wesley.Bilbo@ezweb.ne.jp,JCB,15435,41,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley Bilbo,US,Wesley.Bilbo@ezweb.ne.jp,JCB,15435,41,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Wesley Bilbo,US,Wesley.Bilbo@ezweb.ne.jp,JCB,15435,41,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patty Williams,US,Patty.Williams@kobej.zzn.com,Master Card,15436,63,Abandoned,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Angeline Stanek,US,Angeline.Stanek@nifmail.jp,Master Card,15437,age-56,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Angeline Stanek,US,Angeline.Stanek@nifmail.jp,Master Card,15437,age-56,Complete,Phone,Occasional,MediumValue,Gen_Z,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
Angeline Stanek,US,Angeline.Stanek@nifmail.jp,Master Card,15437,age-56,Complete,Desktop,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Angeline Stanek,US,Angeline.Stanek@nifmail.jp,Master Card,15437,age-56,Complete,Phone,Occasional,MediumValue,Gen_Z,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Sofia Watson,US,Sofia.Watson@dodgeit.com,Diners Club,15438,61,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethel Blalock,US,Ethel.Blalock@netidol.jp,American Express,15439,51,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ethel Blalock,US,Ethel.Blalock@netidol.jp,American Express,15439,51,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Ethel Blalock,US,Ethel.Blalock@netidol.jp,American Express,15439,51,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethel Blalock,US,Ethel.Blalock@netidol.jp,American Express,15439,51,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ethel Blalock,US,Ethel.Blalock@netidol.jp,American Express,15439,51,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ava Schill,US,Ava.Schill@t.vodafone.ne.jp,Diners Club,15440,66,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
Ava Schill,US,Ava.Schill@t.vodafone.ne.jp,Diners Club,15440,66,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
Santos Hartman,US,Santos.Hartman@melmel.tv,Diners Club,15441,77,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1
Kay Fontanez,US,Kay.Fontanez@melmel.tv,JCB,15442,64,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Paul,US,Spencer.Paul@drive.co.jp,Diners Club,15443,39,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Paul,US,Spencer.Paul@drive.co.jp,Diners Club,15443,39,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Spencer Paul,US,Spencer.Paul@drive.co.jp,Diners Club,15443,39,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Roger Sims,US,Roger.Sims@otegami.com,Master Card,15444,68,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Roger Sims,US,Roger.Sims@otegami.com,Master Card,15444,68,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Roger Sims,US,Roger.Sims@otegami.com,Master Card,15444,68,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
Roger Sims,US,Roger.Sims@otegami.com,Master Card,15444,68,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
Mattie Shaw,US,Mattie.Shaw@dodgeit.com,Master Card,15445,55,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattie Shaw,US,Mattie.Shaw@dodgeit.com,Master Card,15445,55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattie Shaw,US,Mattie.Shaw@dodgeit.com,Master Card,15445,55,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Joelle Edwards,US,Joelle.Edwards@smoug.net,Diners Club,15446,64,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elisabeth Thomas,US,Elisabeth.Thomas@drive.co.jp,JCB,15447,age-31,Cancelled,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Randall Cordell,US,Randall.Cordell@ultrapostman.com,American Express,15448,46,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Randall Cordell,US,Randall.Cordell@ultrapostman.com,American Express,15448,46,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Randall Cordell,US,Randall.Cordell@ultrapostman.com,American Express,15448,46,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
